2005,New York City - Manhattan,145387,8826
2005,New York City - Queens,37870,1344
2005,New York City - Richmond,53172,2209
2005,"Total, New York City",63473,3082
2005,Albany,49298,2172
2005,Allegany,32450,994
2005,Broome,38167,1379
2005,Cattaraugus,33325,1060
2005,Cayuga,36197,1227
2005,Chautauqua,33146,1049
2005,Chemung,38665,1436
2005,Chenango,33572,1087
2005,Clinton,38193,1330
2005,Columbia,50400,2163
2005,Cortland,36147,1208
2005,Delaware,34121,1183
2005,Dutchess,57777,2608
2005,Erie,43385,1778
2005,Essex,37391,1322
2005,Franklin,32270,1005
2005,Fulton,34831,1184
2005,Genesee,35534,1237
2005,Greene,39894,1585
2005,Hamilton,33997,1137
2005,Herkimer,33991,1111
2005,Jefferson,35863,1247
2005,Lewis,33187,1004
2005,Livingston,38603,1424
2005,Madison,40942,1509
2005,Monroe,47708,2038
2005,Montgomery,33512,1078
2005,Nassau,87455,4617
2005,Niagara,37508,1399
2005,Oneida,37460,1383
2005,Onondaga,45918,1851
2005,Ontario,46100,1893
2005,Orange,54203,2142
2005,Orleans,33717,1106
2005,Oswego,36026,1256
2005,Otsego,39385,1462
2005,Putnam,71410,3279
2005,Rensselaer,42589,1684
2005,Rockland,69170,2976
2005,St. Lawrence,34167,1141
2005,Saratoga,53810,2457
2005,Schenectady,43739,1788
2005,Schoharie,36793,1308
2005,Schuyler,32974,1050
2005,Seneca,34235,1120
2005,Steuben,39598,1520
2005,Suffolk,66673,3194
2005,Sullivan,43126,1639
2005,Tioga,38671,1334
2005,Tompkins,48057,2071
2005,Ulster,45122,1861
2005,Warren,44279,1851
2005,Washington,35167,1149
2005,Wayne,38600,1393
2005,Westchester,123586,6937
2005,Wyoming,35416,1174
2005,Yates,33402,1052
2005,"Total, Counties Outside of New York City",60226,2803
2005,NYS Unclassified +,71789,3790
2005,Residence Unknown ++,163875,10039
2005,"Grand Total, Full-Year Resident",61650,2924
2004,New York City - Bronx,29402,659
2004,New York City - Kings,37156,1253
2004,New York City - Manhattan,127130,7633
2004,New York City - Queens,36718,1283
2004,New York City - Richmond,51549,2148
2004,"Total, New York City",58271,2753
2004,Albany,48813,2190
2004,Allegany,31829,972
2004,Broome,36907,1309
2004,Cattaraugus,32517,1026
2004,Cayuga,35484,1200
2004,Chautauqua,32099,996
2004,Chemung,37077,1346
2004,Chenango,32992,1053
2004,Clinton,36811,1312
2004,Columbia,46104,1905
2004,Cortland,36116,1225
2004,Delaware,33338,1155
2004,Dutchess,55211,2460
2004,Erie,43302,1785
2004,Essex,36157,1311
2004,Franklin,31733,980
2004,Fulton,33875,1140
2004,Genesee,34728,1200
2004,Greene,37121,1416
2004,Hamilton,32266,1084
2004,Herkimer,31783,983
2004,Jefferson,33665,1106
2004,Lewis,31277,885
2004,Livingston,37681,1374
2004,Madison,39654,1467
2004,Monroe,45868,1942
2004,Montgomery,32763,1051
2004,Nassau,80469,4193
2004,Niagara,36320,1328
2004,Oneida,35441,1270
2004,Onondaga,44672,1797
2004,Ontario,43873,1793
2004,Orange,53076,2064
2004,Orleans,32972,1055
2004,Oswego,35591,1250
2004,Otsego,37214,1403
2004,Putnam,68536,3164
2004,Rensselaer,41602,1637
2004,Rockland,66198,2857
2004,St. Lawrence,33317,1099
2004,Saratoga,51023,2291
2004,Schenectady,43150,1786
2004,Schoharie,36039,1258
2004,Schuyler,33066,1092
2004,Seneca,33543,1080
2004,Steuben,36832,1337
2004,Suffolk,62832,2985
2004,Sullivan,41589,1553
2004,Tioga,37824,1291
2004,Tompkins,47989,2085
2004,Ulster,43031,1751
2004,Warren,41281,1684
2004,Washington,34845,1146
2004,Wayne,38306,1389
2004,Westchester,112543,6270
2004,Wyoming,34440,1114
2004,Yates,32327,983
2004,"Total, Counties Outside of New York City",56941,2618
2004,NYS Unclassified +,33410,1320
2004,Residence Unknown ++,130433,7431
2004,"Grand Total, Full-Year Resident",57547,2677
2003,New York City - Bronx,28515,607
2003,New York City - Kings,35272,1137
2003,New York City - Manhattan,107365,6237
2003,New York City - Queens,35410,1206
2003,New York City - Richmond,50240,2090
2003,"Total, New York City",52036,2325
2003,Albany,45982,2013
2003,Allegany,30803,920
2003,Broome,36144,1274
2003,Cattaraugus,31306,963
2003,Cayuga,34132,1137
2003,Chautauqua,31118,956
2003,Chemung,34890,1221
2003,Chenango,31548,974
2003,Clinton,35633,1249
2003,Columbia,41937,1654
2003,Cortland,34229,1136
2003,Delaware,31407,1039
2003,Dutchess,51396,2238
2003,Erie,40070,1605
2003,Essex,33990,1187
2003,Franklin,30743,940
2003,Fulton,33898,1150
2003,Genesee,33682,1151
2003,Greene,35432,1313
2003,Hamilton,30438,1031
2003,Herkimer,31711,1014
2003,Jefferson,32239,1048
2003,Lewis,29968,835
2003,Livingston,36086,1288
2003,Madison,37442,1355
2003,Monroe,44039,1846
2003,Montgomery,31535,998
2003,Nassau,73912,3795
2003,Niagara,35271,1285
2003,Oneida,34118,1197
2003,Onondaga,42643,1697
2003,Ontario,41830,1677
2003,Orange,49536,1930
2003,Orleans,31653,992
2003,Oswego,34394,1175
2003,Otsego,34499,1225
2003,Putnam,64244,2925
2003,Rensselaer,39344,1501
2003,Rockland,62531,2680
2003,St. Lawrence,32224,1049
2003,Saratoga,50106,2229
2003,Schenectady,41238,1676
2003,Schoharie,33526,1105
2003,Schuyler,31046,954
2003,Seneca,31940,1008
2003,Steuben,34403,1174
2003,Suffolk,58940,2746
2003,Sullivan,36717,1285
2003,Tioga,36192,1233
2003,Tompkins,44168,1884
2003,Ulster,40029,1572
2003,Warren,39732,1594
2003,Washington,32414,997
2003,Wayne,37089,1307
2003,Westchester,97893,5319
2003,Wyoming,33178,1048
2003,Yates,30413,895
2003,"Total, Counties Outside of New York City",52844,2375
2003,NYS Unclassified +,39002,1660
2003,Residence Unknown ++,105219,6198
2003,"Grand Total, Full-Year Resident",52598,2361
2002,New York City - Bronx,28393,676
2002,New York City - Kings,34613,1118
2002,New York City - Manhattan,100720,5339
2002,New York City - Queens,35278,1217
2002,New York City - Richmond,49488,2010
2002,"Total, New York City",50075,2111
2002,Albany,44317,1885
2002,Allegany,30508,922
2002,Broome,35392,1263
2002,Cattaraugus,31269,973
2002,Cayuga,33464,1115
2002,Chautauqua,30470,920
2002,Chemung,34647,1213
2002,Chenango,30942,951
2002,Clinton,34975,1219
2002,Columbia,40367,1520
2002,Cortland,33150,1079
2002,Delaware,30066,949
2002,Dutchess,50446,2152
2002,Erie,38890,1522
2002,Essex,32612,1091
2002,Franklin,30529,938
2002,Fulton,32713,1084
2002,Genesee,33156,1128
2002,Greene,35015,1275
2002,Hamilton,29680,978
2002,Herkimer,30070,917
2002,Jefferson,31168,991
2002,Lewis,28825,772
2002,Livingston,35757,1273
2002,Madison,37532,1359
2002,Monroe,42329,1712
2002,Montgomery,31547,1016
2002,Nassau,72090,3497
2002,Niagara,34648,1254
2002,Oneida,33556,1178
2002,Onondaga,41860,1674
2002,Ontario,40077,1551
2002,Orange,48573,1867
2002,Orleans,31355,988
2002,Oswego,34012,1168
2002,Otsego,33137,1121
2002,Putnam,62509,2743
2002,Rensselaer,38653,1462
2002,Rockland,61182,2516
2002,St. Lawrence,31765,1026
2002,Saratoga,47803,2060
2002,Schenectady,40608,1630
2002,Schoharie,32922,1098
2002,Schuyler,31307,996
2002,Seneca,31006,962
2002,Steuben,33854,1149
2002,Suffolk,57180,2559
2002,Sullivan,35238,1206
2002,Tioga,35728,1206
2002,Tompkins,42286,1729
2002,Ulster,39095,1504
2002,Warren,38886,1519
2002,Washington,32003,986
2002,Wayne,36951,1323
2002,Westchester,94251,4728
2002,Wyoming,33317,1084
2002,Yates,30070,884
2002,"Total, Counties Outside of New York City",51385,2213
2002,NYS Unclassified +,46692,2014
2002,Residence Unknown ++,74248,3610
2002,"Grand Total, Full-Year Resident",50918,2176
2001,New York City - Bronx,28122,689
2001,New York City - Kings,34770,1175
2001,New York City - Manhattan,113769,6239
2001,New York City - Queens,35303,1252
2001,New York City - Richmond,49856,2081
2001,"Total, New York City",53128,2351
2001,Albany,43983,1902
2001,Allegany,30259,937
2001,Broome,35342,1348
2001,Cattaraugus,30178,949
2001,Cayuga,33232,1131
2001,Chautauqua,30735,977
2001,Chemung,36056,1341
2001,Chenango,30955,984
2001,Clinton,34774,1235
2001,Columbia,40793,1580
2001,Cortland,33163,1131
2001,Delaware,29905,961
2001,Dutchess,51247,2234
2001,Erie,38810,1550
2001,Essex,32579,1120
2001,Franklin,30265,951
2001,Fulton,32042,1093
2001,Genesee,33469,1175
2001,Greene,34551,1274
2001,Hamilton,29064,966
2001,Herkimer,29955,937
2001,Jefferson,31015,1014
2001,Lewis,29386,832
2001,Livingston,35654,1296
2001,Madison,37850,1423
2001,Monroe,43189,1807
2001,Montgomery,31461,1041
2001,Nassau,74128,3679
2001,Niagara,34354,1264
2001,Oneida,33746,1225
2001,Onondaga,41861,1726
2001,Ontario,40753,1621
2001,Orange,48377,1904
2001,Orleans,31534,1031
2001,Oswego,33595,1171
2001,Otsego,33075,1150
2001,Putnam,64005,2858
2001,Rensselaer,38166,1461
2001,Rockland,61875,2622
2001,St. Lawrence,31432,1033
2001,Saratoga,46650,2018
2001,Schenectady,40609,1665
2001,Schoharie,33097,1136
2001,Schuyler,31604,1039
2001,Seneca,31204,1018
2001,Steuben,38042,1463
2001,Suffolk,58265,2661
2001,Sullivan,33984,1189
2001,Tioga,36114,1255
2001,Tompkins,42976,1807
2001,Ulster,39197,1546
2001,Warren,37840,1476
2001,Washington,31310,974
2001,Wayne,37416,1386
2001,Westchester,102692,5319
2001,Wyoming,32283,1039
2001,Yates,31492,1013
2001,"Total, Counties Outside of New York City",52636,2334
2001,NYS Unclassified +,46992,2047
2001,Residence Unknown ++,67572,3221
