Oneida,1980,45,28,31,644
Onondaga,1980,146,70,127,1051
Ontario,1980,10,43,21,334
Orange,1980,107,123,200,1074
Orleans,1980,4,27,3,131
Oswego,1980,18,21,17,336
Otsego,1980,9,12,13,222
Putnam,1980,26,5,39,446
Queens,1980,1300,19,1161,489
Rensselaer,1980,37,32,53,710
Richmond,1980,61,0,89,153
Rockland,1980,83,38,90,432
Saratoga,1980,27,32,65,1121
Schenectady,1980,41,48,36,667
Schoharie,1980,14,7,9,125
Schuyler,1980,4,2,13,25
Seneca,1980,7,18,15,312
Steuben,1980,11,18,8,257
St. Lawrence,1980,32,60,76,536
Suffolk,1980,377,62,424,5614
Sullivan,1980,52,44,74,437
Tioga,1980,11,32,6,172
Tompkins,1980,12,9,18,275
Ulster,1980,45,24,96,557
Unknown-NonNYS,1980,11,0,1,0
Unknown NYC county,1980,189,0,358,15
Warren,1980,26,8,14,382
Washington,1980,3,29,15,256
Wayne,1980,17,28,56,724
Westchester,1980,206,86,750,1617
Wyoming,1980,4,6,8,103
Yates,1980,2,13,2,83
Albany,1979,131,65,198,1805
Allegany,1979,2,3,3,101
Bronx,1979,1310,5,1320,462
Broome,1979,24,58,54,392
Cattaraugus,1979,11,21,14,280
Cayuga,1979,9,4,16,217
Chautauqua,1979,36,77,35,505
Chemung,1979,10,18,16,228
Chenango,1979,2,13,7,188
Clinton,1979,12,27,49,253
Columbia,1979,29,17,40,264
Cortland,1979,7,2,10,251
Delaware,1979,13,8,17,63
Dutchess,1979,67,34,74,612
Erie,1979,227,153,578,2466
Essex,1979,7,25,49,93
Franklin,1979,6,26,23,190
Fulton,1979,6,4,6,129
Genesee,1979,8,23,13,44
Greene,1979,3,9,13,165
Hamilton,1979,0,4,7,14
Herkimer,1979,5,9,8,165
Jefferson,1979,16,42,33,372
Kings,1979,1090,6,1103,720
Lewis,1979,0,7,2,98
Livingston,1979,8,7,14,168
Madison,1979,10,8,12,282
Monroe,1979,161,168,173,2107
Montgomery,1979,8,11,3,136
Nassau,1979,340,95,704,2279
New York,1979,4678,29,4650,314
Niagara,1979,51,27,46,588
Oneida,1979,38,25,30,511
Onondaga,1979,110,114,122,596
Ontario,1979,28,29,19,256
Orange,1979,57,120,138,968
Orleans,1979,1,18,7,93
Oswego,1979,14,11,20,408
Otsego,1979,6,13,12,183
Putnam,1979,10,4,37,324
Queens,1979,1093,20,1051,561
Rensselaer,1979,36,21,36,532
Richmond,1979,66,0,111,135
Rockland,1979,77,27,63,290
Saratoga,1979,37,30,48,1037
Schenectady,1979,25,24,19,490
Schoharie,1979,2,1,6,110
Schuyler,1979,8,6,6,37
Seneca,1979,3,32,13,305
Steuben,1979,16,16,15,241
St. Lawrence,1979,34,58,83,374
Suffolk,1979,320,36,316,4732
Sullivan,1979,47,30,73,322
Tioga,1979,2,15,12,197
Tompkins,1979,5,11,22,345
Ulster,1979,47,20,62,545
Unknown-NonNYS,1979,10,2,1,1
Unknown NYC county,1979,62,0,53,5
Warren,1979,18,2,21,425
Washington,1979,15,16,9,186
Wayne,1979,7,21,30,569
Westchester,1979,198,97,497,1421
Wyoming,1979,8,3,12,59
Yates,1979,0,11,1,63
Albany,1978,71,58,132,1505
Allegany,1978,0,2,3,88
Bronx,1978,1045,5,1157,474
Broome,1978,28,35,48,336
Cattaraugus,1978,10,25,28,337
Cayuga,1978,10,4,15,196
Chautauqua,1978,13,48,32,472
Chemung,1978,9,13,14,173
Chenango,1978,3,7,6,151
Clinton,1978,26,17,65,18
Columbia,1978,16,13,28,237
Cortland,1978,4,5,19,177
Delaware,1978,24,7,30,42
Dutchess,1978,34,34,80,642
Erie,1978,349,124,703,2881
Essex,1978,12,10,23,145
Franklin,1978,10,32,36,175
Fulton,1978,8,8,12,119
Genesee,1978,7,18,9,28
Greene,1978,2,7,9,212
Hamilton,1978,1,0,2,20
Herkimer,1978,2,9,7,138
Jefferson,1978,19,24,47,333
Kings,1978,1099,17,1177,752
Lewis,1978,2,4,0,60
Livingston,1978,5,4,2,111
Madison,1978,14,20,9,179
Monroe,1978,155,101,134,1487
Montgomery,1978,20,17,20,166
Nassau,1978,273,57,639,2433
New York,1978,4500,25,5307,471
Niagara,1978,46,22,50,551
Oneida,1978,35,36,33,446
Onondaga,1978,96,61,95,567
Ontario,1978,22,20,20,223
Orange,1978,65,100,117,758
Orleans,1978,1,21,3,121
Oswego,1978,14,17,32,411
Otsego,1978,6,8,4,99
Putnam,1978,15,10,18,315
Queens,1978,715,3,889,536
Rensselaer,1978,35,32,58,583
Richmond,1978,59,1,83,150
Rockland,1978,104,24,51,272
Saratoga,1978,31,16,29,927
Schenectady,1978,7,18,11,348
Schoharie,1978,5,3,17,86
Schuyler,1978,5,2,7,34
Seneca,1978,7,15,11,271
Steuben,1978,12,23,18,166
St. Lawrence,1978,25,44,93,438
Suffolk,1978,333,59,401,5058
Sullivan,1978,30,29,45,362
Tioga,1978,1,7,5,127
Tompkins,1978,7,10,10,315
Ulster,1978,47,14,57,408
Unknown-NonNYS,1978,17,1,0,0
Unknown NYC county,1978,18,0,39,6
Warren,1978,19,6,16,347
Washington,1978,1,11,12,215
Wayne,1978,5,17,17,626
Westchester,1978,161,88,375,1353
Wyoming,1978,5,2,5,53
Yates,1978,1,7,1,51
Albany,1977,106,45,224,832
Allegany,1977,8,1,5,71
Bronx,1977,1058,5,882,508
Broome,1977,51,34,146,290
Cattaraugus,1977,11,13,82,233
Cayuga,1977,12,3,26,157
Chautauqua,1977,32,23,46,342
Chemung,1977,30,10,24,157
Chenango,1977,7,13,15,108
Clinton,1977,77,20,179,11
Columbia,1977,16,11,34,142
Cortland,1977,10,0,38,176
Delaware,1977,16,5,16,24
Dutchess,1977,91,47,150,411
Erie,1977,372,153,634,1964
Essex,1977,26,10,100,126
Franklin,1977,9,5,55,134
Fulton,1977,6,13,21,105
Genesee,1977,6,10,29,40
Greene,1977,16,6,49,166
Hamilton,1977,5,4,15,18
Herkimer,1977,17,9,21,97
Jefferson,1977,56,21,73,162
Kings,1977,1656,30,1896,911
Lewis,1977,3,4,2,18
Livingston,1977,1,7,21,69
Madison,1977,11,7,19,115
Monroe,1977,266,64,220,1072
Montgomery,1977,14,13,25,116
Nassau,1977,497,59,628,2418
New York,1977,6033,20,6249,450
Niagara,1977,82,18,80,294
Oneida,1977,49,24,35,271
Onondaga,1977,155,44,176,610
Ontario,1977,13,24,38,216
Orange,1977,105,82,136,727
Orleans,1977,8,12,11,109
Oswego,1977,24,8,46,203
Otsego,1977,9,8,33,72
Putnam,1977,23,8,46,247
Queens,1977,851,5,596,572
Rensselaer,1977,39,23,55,350
Richmond,1977,55,2,88,127
Rockland,1977,107,15,94,315
Saratoga,1977,36,21,112,880
Schenectady,1977,15,9,43,178
Schoharie,1977,6,2,16,89
Schuyler,1977,1,1,10,26
Seneca,1977,12,11,40,218
Steuben,1977,20,12,21,170
St. Lawrence,1977,69,33,156,441
Suffolk,1977,533,38,373,3328
Sullivan,1977,47,17,68,349
Tioga,1977,3,8,45,126
Tompkins,1977,26,10,31,347
Ulster,1977,61,14,95,387
Unknown-NonNYS,1977,24,2,3,0
Unknown NYC county,1977,40,0,69,7
Warren,1977,35,9,41,249
Washington,1977,22,15,26,180
Wayne,1977,18,14,57,530
Westchester,1977,273,82,610,1134
Wyoming,1977,3,5,11,63
Yates,1977,3,3,14,29
Albany,1976,165,26,295,565
Allegany,1976,11,1,22,57
Bronx,1976,1545,2,1214,753
Broome,1976,79,27,155,355
Cattaraugus,1976,26,13,164,212
Cayuga,1976,28,1,46,149
Chautauqua,1976,71,29,133,302
Chemung,1976,45,5,54,224
Chenango,1976,28,3,36,93
Clinton,1976,209,7,425,16
Columbia,1976,38,5,85,158
Cortland,1976,35,4,72,219
Delaware,1976,20,4,24,32
Dutchess,1976,148,25,214,425
Erie,1976,760,101,1155,2708
Essex,1976,58,7,146,223
Franklin,1976,32,5,93,105
Fulton,1976,11,5,36,88
Genesee,1976,20,9,75,42
Greene,1976,22,9,55,171
Hamilton,1976,11,1,14,14
Herkimer,1976,47,4,43,81
Jefferson,1976,109,13,93,118
Kings,1976,1771,18,2221,935
Lewis,1976,9,1,19,12
Livingston,1976,18,2,58,98
Madison,1976,20,5,37,77
Monroe,1976,358,68,451,892
Montgomery,1976,10,4,40,99
Nassau,1976,537,62,845,2833
New York,1976,5293,22,4745,464
Niagara,1976,148,11,127,349
Oneida,1976,55,38,80,310
Onondaga,1976,256,39,341,501
Ontario,1976,33,14,68,192
Orange,1976,167,68,289,723
Orleans,1976,16,8,30,118
Oswego,1976,44,6,96,135
Otsego,1976,31,5,65,81
Putnam,1976,53,10,123,311
Queens,1976,849,4,738,731
Rensselaer,1976,64,13,95,197
Richmond,1976,61,2,126,136
Rockland,1976,119,16,141,274
Saratoga,1976,65,12,143,761
Schenectady,1976,27,1,43,119
Schoharie,1976,14,2,29,57
Schuyler,1976,10,1,36,55
Seneca,1976,9,6,55,201
Steuben,1976,23,12,57,129
St. Lawrence,1976,132,39,253,456
Suffolk,1976,569,39,590,2970
Sullivan,1976,51,15,92,296
Tioga,1976,14,1,79,106
Tompkins,1976,41,9,64,286
Ulster,1976,70,23,138,356
Unknown-NonNYS,1976,19,0,2,3
Unknown NYC county,1976,43,0,36,3
Warren,1976,23,4,64,225
Washington,1976,17,4,32,145
Wayne,1976,54,8,91,561
Westchester,1976,405,65,785,956
Wyoming,1976,19,1,13,67
Yates,1976,6,10,16,45
Albany,1975,179,12,327,453
Allegany,1975,17,0,39,132
Bronx,1975,1237,0,1312,1083
Broome,1975,104,24,159,326
Cattaraugus,1975,34,11,209,255
Cayuga,1975,13,3,52,158
Chautauqua,1975,85,27,182,381
Chemung,1975,41,7,67,134
Chenango,1975,24,2,25,102
Clinton,1975,202,7,422,12
Columbia,1975,38,6,81,168
Cortland,1975,26,0,78,127
Delaware,1975,33,8,46,38
Dutchess,1975,111,18,204,294
Erie,1975,997,56,1136,1640
Essex,1975,29,8,136,278
Franklin,1975,35,11,110,126
Fulton,1975,20,3,39,79
Genesee,1975,46,4,84,57
Greene,1975,19,11,88,125
Hamilton,1975,11,0,36,20
Herkimer,1975,33,4,47,70
Jefferson,1975,56,9,155,129
Kings,1975,1436,6,1541,1110
Lewis,1975,13,0,12,11
Livingston,1975,14,3,49,150
Madison,1975,21,4,39,55
Monroe,1975,441,37,437,643
Montgomery,1975,29,6,37,107
Nassau,1975,604,95,941,3788
New York,1975,3526,5,3947,632
Niagara,1975,183,15,163,430
Oneida,1975,118,16,108,219
Onondaga,1975,249,43,375,674
Ontario,1975,27,2,72,176
Orange,1975,310,58,406,803
Orleans,1975,11,7,27,93
Oswego,1975,19,9,115,127
Otsego,1975,24,5,49,99
Putnam,1975,28,7,88,227
Queens,1975,590,3,777,803
Rensselaer,1975,58,4,106,73
Richmond,1975,58,0,102,169
Rockland,1975,99,9,125,344
Saratoga,1975,56,5,110,583
Schenectady,1975,58,1,113,107
Schoharie,1975,19,1,44,76
Schuyler,1975,2,2,44,41
Seneca,1975,16,3,70,121
Steuben,1975,30,4,62,93
St. Lawrence,1975,142,19,223,229
Suffolk,1975,601,30,677,3737
Sullivan,1975,64,13,70,340
Tioga,1975,23,4,63,70
Tompkins,1975,36,2,90,197
Ulster,1975,89,22,140,391
Unknown-NonNYS,1975,22,1,0,2
Unknown NYC county,1975,26,0,20,2
Warren,1975,64,3,73,270
Washington,1975,30,3,49,124
Wayne,1975,38,3,101,354
Westchester,1975,376,69,740,1148
Wyoming,1975,10,1,23,93
Yates,1975,4,14,18,25
Albany,1974,224,17,354,610
Allegany,1974,23,6,33,142
Bronx,1974,1149,2,1189,1093
Broome,1974,95,13,279,237
Cattaraugus,1974,39,7,293,352
Cayuga,1974,13,5,72,133
Chautauqua,1974,215,28,275,534
Chemung,1974,69,1,147,99
Chenango,1974,19,4,45,110
Clinton,1974,213,8,371,52
Columbia,1974,22,6,81,67
Cortland,1974,14,0,57,23
Delaware,1974,21,5,58,39
Dutchess,1974,181,14,202,260
Erie,1974,1098,37,1249,1410
Essex,1974,33,4,84,186
Franklin,1974,33,8,109,143
Fulton,1974,27,6,36,62
Genesee,1974,32,11,86,118
Greene,1974,41,1,55,107
Hamilton,1974,10,0,26,21
Herkimer,1974,23,4,50,44
Jefferson,1974,139,10,186,108
Kings,1974,1367,13,1456,1359
Lewis,1974,8,1,12,11
Livingston,1974,34,2,80,126
Madison,1974,30,2,88,12
Monroe,1974,488,34,601,774
Montgomery,1974,33,0,34,65
Nassau,1974,943,74,1394,4345
New York,1974,3494,22,3705,938
Niagara,1974,224,7,171,440
Oneida,1974,92,12,145,157
Onondaga,1974,322,38,420,795
Ontario,1974,52,4,95,215
Orange,1974,215,53,312,807
Orleans,1974,18,3,28,101
Oswego,1974,37,5,77,145
Otsego,1974,43,3,65,114
Putnam,1974,39,6,92,217
Queens,1974,738,8,787,956
Rensselaer,1974,80,3,121,84
Richmond,1974,74,0,134,174
Rockland,1974,116,11,181,293
Saratoga,1974,39,10,111,503
Schenectady,1974,76,4,116,169
Schoharie,1974,27,1,87,57
Schuyler,1974,10,1,65,36
Seneca,1974,16,1,77,128
Steuben,1974,23,4,95,44
St. Lawrence,1974,104,17,197,162
Suffolk,1974,796,35,780,3925
Sullivan,1974,53,10,115,336
Tioga,1974,17,4,78,76
Tompkins,1974,74,6,127,196
Ulster,1974,109,5,149,363
Unknown-NonNYS,1974,33,1,2,1
Unknown NYC county,1974,24,0,10,7
Warren,1974,48,6,57,248
Washington,1974,33,4,42,120
Wayne,1974,26,11,66,340
Westchester,1974,512,61,831,1176
Wyoming,1974,4,4,32,83
Yates,1974,13,13,27,40
Albany,1973,213,28,298,491
Allegany,1973,16,5,20,119
Bronx,1973,1024,4,957,767
Broome,1973,62,17,314,233
Cattaraugus,1973,20,6,292,331
Cayuga,1973,43,5,50,186
Chautauqua,1973,123,21,244,509
Chemung,1973,57,8,116,132
Chenango,1973,18,1,35,117
Clinton,1973,57,3,97,84
Columbia,1973,46,4,71,88
Cortland,1973,34,0,66,42
Delaware,1973,34,2,105,25
Dutchess,1973,141,17,284,282
Erie,1973,691,27,1358,1677
Essex,1973,32,7,56,165
Franklin,1973,21,7,78,164
Fulton,1973,8,5,16,23
Genesee,1973,79,3,175,98
Greene,1973,25,0,62,119
Hamilton,1973,9,0,51,11
Herkimer,1973,23,0,32,80
Jefferson,1973,152,4,191,186
Kings,1973,1318,25,1297,1624
Lewis,1973,2,0,17,23
Livingston,1973,39,7,124,149
Madison,1973,18,4,64,29
Monroe,1973,301,33,556,863
Montgomery,1973,16,1,16,42
Nassau,1973,1159,75,1287,4336
New York,1973,3279,9,3506,1023
Niagara,1973,246,3,200,363
Oneida,1973,112,5,142,195
Onondaga,1973,349,23,371,786
Ontario,1973,31,1,117,234
Orange,1973,137,28,298,561
Orleans,1973,11,3,27,74
Oswego,1973,44,6,77,127
Otsego,1973,31,6,49,105
Putnam,1973,51,6,106,178
Queens,1973,708,10,653,780
Rensselaer,1973,75,7,254,65
Richmond,1973,118,1,192,216
Rockland,1973,120,4,203,283
Saratoga,1973,51,4,80,386
Schenectady,1973,82,2,95,167
Schoharie,1973,22,1,34,22
Schuyler,1973,14,4,104,29
Seneca,1973,26,4,90,112
Steuben,1973,26,4,96,87
St. Lawrence,1973,45,10,97,169
Suffolk,1973,775,31,1094,3592
Sullivan,1973,76,5,100,373
Tioga,1973,12,1,122,44
Tompkins,1973,53,4,131,197
Ulster,1973,119,7,171,262
Unknown-NonNYS,1973,27,0,3,0
Unknown NYC county,1973,29,0,20,14
Warren,1973,70,2,89,242
Washington,1973,30,3,67,70
Wayne,1973,30,14,72,299
Westchester,1973,406,41,818,907
Wyoming,1973,17,0,26,112
Yates,1973,10,1,17,56
Albany,1972,181,8,251,295
Allegany,1972,6,2,23,98
Bronx,1972,1766,11,1438,610
Broome,1972,79,17,219,160
Cattaraugus,1972,50,13,123,283
Cayuga,1972,27,1,41,122
Chautauqua,1972,105,24,190,317
Chemung,1972,47,1,55,136
Chenango,1972,6,1,14,90
Clinton,1972,64,3,76,226
Columbia,1972,22,2,20,60
Cortland,1972,18,3,54,54
Delaware,1972,18,2,38,33
Dutchess,1972,129,11,174,241
Erie,1972,721,24,1642,1549
Essex,1972,15,5,28,145
Franklin,1972,16,10,36,200
Fulton,1972,7,1,10,26
Genesee,1972,59,6,96,104
Greene,1972,28,2,59,35
Hamilton,1972,8,0,47,16
Herkimer,1972,4,0,14,47
Jefferson,1972,133,9,225,146
Kings,1972,2530,38,2507,1889
Lewis,1972,2,0,3,15
Livingston,1972,35,1,109,156
Madison,1972,27,5,68,81
Monroe,1972,382,18,513,832
Montgomery,1972,18,1,33,34
Nassau,1972,974,70,1089,3295
New York,1972,4116,23,5557,991
Niagara,1972,110,5,140,184
Oneida,1972,47,5,81,232
Onondaga,1972,289,16,380,717
Ontario,1972,51,2,63,146
Orange,1972,196,20,257,288
Orleans,1972,9,3,16,38
Oswego,1972,15,8,57,113
Otsego,1972,26,3,26,98
Putnam,1972,31,7,84,190
Queens,1972,1077,6,1069,705
Rensselaer,1972,115,6,170,55
Richmond,1972,143,2,103,97
Rockland,1972,148,6,210,187
Saratoga,1972,43,1,117,236
Schenectady,1972,44,6,53,150
Schoharie,1972,4,1,5,29
Schuyler,1972,12,4,35,18
Seneca,1972,12,4,71,86
Steuben,1972,27,5,60,183
St. Lawrence,1972,43,9,92,150
Suffolk,1972,753,44,1215,2742
Sullivan,1972,70,6,101,229
Tioga,1972,9,0,11,36
Tompkins,1972,24,5,69,204
Ulster,1972,82,5,176,143
Unknown-NonNYS,1972,19,0,1,0
Unknown NYC county,1972,19,0,12,4
Warren,1972,29,1,52,126
Washington,1972,19,2,30,74
Wayne,1972,20,17,55,244
Westchester,1972,387,24,919,599
Wyoming,1972,2,4,47,71
Yates,1972,4,1,1,14
Albany,1971,119,6,179,111
Allegany,1971,26,3,13,26
Bronx,1971,3674,7,3225,430
Broome,1971,79,10,127,121
Cattaraugus,1971,13,5,100,104
Cayuga,1971,15,0,51,48
Chautauqua,1971,117,6,116,97
Chemung,1971,44,5,35,38
Chenango,1971,5,3,9,33
Clinton,1971,16,2,120,59
Columbia,1971,9,0,24,14
Cortland,1971,4,2,25,56
Delaware,1971,7,5,55,10
Dutchess,1971,159,9,240,124
Erie,1971,475,17,1114,975
Essex,1971,30,6,51,42
Franklin,1971,39,7,30,43
Fulton,1971,24,1,10,6
Genesee,1971,22,5,60,35
Greene,1971,27,4,48,1
Hamilton,1971,3,0,27,6
Herkimer,1971,23,2,40,36
Jefferson,1971,30,3,83,36
Kings,1971,4131,35,3982,1043
Lewis,1971,7,0,1,5
Livingston,1971,22,8,62,65
Madison,1971,19,1,23,27
Monroe,1971,241,25,387,575
Montgomery,1971,14,0,12,15
Nassau,1971,766,33,1250,2040
New York,1971,7537,11,6872,490
Niagara,1971,169,6,138,222
Oneida,1971,71,5,133,114
Onondaga,1971,172,17,262,193
Ontario,1971,19,2,29,51
Orange,1971,168,15,353,114
Orleans,1971,15,4,24,14
Oswego,1971,29,4,37,36
Otsego,1971,29,5,11,41
Putnam,1971,42,7,98,159
Queens,1971,1710,15,1763,555
Rensselaer,1971,35,1,177,39
Richmond,1971,202,1,177,67
Rockland,1971,173,7,210,76
Saratoga,1971,28,1,102,54
Schenectady,1971,85,3,51,27
Schoharie,1971,2,0,6,1
Schuyler,1971,4,3,11,20
Seneca,1971,9,3,24,76
Steuben,1971,26,0,97,96
St. Lawrence,1971,33,14,45,37
Suffolk,1971,645,40,1010,1591
Sullivan,1971,69,7,57,31
Tioga,1971,5,0,5,6
Tompkins,1971,28,3,19,43
Ulster,1971,85,2,206,10
Unknown-NonNYS,1971,25,1,3,0
Unknown NYC county,1971,158,0,226,14
Warren,1971,83,4,38,46
Washington,1971,14,0,22,17
Wayne,1971,47,2,50,80
Westchester,1971,512,22,846,376
Wyoming,1971,1,2,9,18
Yates,1971,7,0,7,8
Albany,1970,90,4,179,47
Allegany,1970,3,0,12,0
Bronx,1970,4752,6,4532,472
Broome,1970,28,8,70,113
Cattaraugus,1970,9,1,33,6
Cayuga,1970,12,0,21,10
Chautauqua,1970,49,9,72,7
Chemung,1970,25,5,33,2
Chenango,1970,2,3,9,4
Clinton,1970,78,0,105,2
Columbia,1970,17,1,35,1
Cortland,1970,11,0,11,0
Delaware,1970,7,2,42,0
Dutchess,1970,66,10,149,56
Erie,1970,485,20,1014,705
Essex,1970,17,2,39,0
Franklin,1970,15,1,16,0
Fulton,1970,2,3,3,0
Genesee,1970,10,6,20,1
Greene,1970,13,0,43,0
Hamilton,1970,12,0,6,0
Herkimer,1970,11,0,14,18
Jefferson,1970,28,9,167,8
Kings,1970,5504,35,5060,1002
Lewis,1970,0,0,4,1
Livingston,1970,12,2,59,0
Madison,1970,10,1,4,0
Monroe,1970,232,18,344,303
Montgomery,1970,9,3,20,0
Nassau,1970,743,21,1561,1436
New York,1970,9956,15,7671,512
Niagara,1970,87,2,222,162
Oneida,1970,57,1,32,59
Onondaga,1970,201,2,171,2
Ontario,1970,12,1,29,5
Orange,1970,215,8,306,46
Orleans,1970,1,1,10,4
Oswego,1970,10,1,11,1
Otsego,1970,8,0,5,0
Putnam,1970,28,1,69,108
Queens,1970,1785,13,1957,460
Rensselaer,1970,68,0,77,0
Richmond,1970,189,0,221,71
Rockland,1970,93,4,143,47
Saratoga,1970,36,2,24,0
Schenectady,1970,17,2,45,14
Schoharie,1970,12,0,7,0
Schuyler,1970,9,4,17,14
Seneca,1970,1,3,36,53
Steuben,1970,19,5,53,38
St. Lawrence,1970,29,7,71,4
Suffolk,1970,571,13,679,655
Sullivan,1970,51,1,90,26
Tioga,1970,9,0,4,3
Tompkins,1970,17,4,21,1
Ulster,1970,84,2,194,1
Unknown-NonNYS,1970,27,0,4,0
Unknown NYC county,1970,119,0,169,7
Warren,1970,13,0,55,0
Washington,1970,8,1,5,1
Wayne,1970,27,2,23,37
Westchester,1970,446,15,1062,197
Wyoming,1970,8,0,11,16
Yates,1970,1,1,2,5
