Montgomery,1978,609,131,478
Nassau,1978,10955,3051,7904
New York,1978,69457,27934,41523
Niagara,1978,2412,660,1752
Oneida,1978,1930,516,1414
Onondaga,1978,4913,1630,3283
Ontario,1978,1011,200,811
Orange,1978,4321,1122,3199
Orleans,1978,400,79,321
Oswego,1978,1274,199,1075
Otsego,1978,571,76,495
Putnam,1978,834,144,690
Queens,1978,17986,9740,8246
Rensselaer,1978,2016,463,1553
Richmond,1978,2670,1121,1549
Rockland,1978,2480,702,1778
Saratoga,1978,2332,325,2007
Schenectady,1978,1575,314,1261
Schoharie,1978,327,67,260
Schuyler,1978,248,46,202
Seneca,1978,647,94,553
Steuben,1978,860,220,640
St. Lawrence,1978,1657,273,1384
Suffolk,1978,14363,3751,10612
Sullivan,1978,1997,480,1517
Tioga,1978,409,65,344
Tompkins,1978,1069,174,895
Ulster,1978,2034,511,1523
Unknown-NonNYS,1978,172,159,13
Unknown NYC county,1978,499,235,264
Warren,1978,1050,223,827
Washington,1978,615,119,496
Wayne,1978,1511,184,1327
Westchester,1978,8288,2560,5728
Wyoming,1978,325,58,267
Yates,1978,245,53,192
Albany,1977,4108,1075,3033
Allegany,1977,337,84,253
Bronx,1977,23541,16040,7501
Broome,1977,1930,447,1483
Cattaraugus,1977,996,151,845
Cayuga,1977,715,137,578
Chautauqua,1977,1297,254,1043
Chemung,1977,955,247,708
Chenango,1977,480,100,380
Clinton,1977,1156,274,882
Columbia,1977,640,141,499
Cortland,1977,655,99,556
Delaware,1977,475,150,325
Dutchess,1977,2925,810,2115
Erie,1977,12292,3798,8494
Essex,1977,663,149,514
Franklin,1977,753,121,632
Fulton,1977,423,82,341
Genesee,1977,459,117,342
Greene,1977,594,164,430
Hamilton,1977,80,20,60
Herkimer,1977,454,100,354
Jefferson,1977,865,270,595
Kings,1977,39205,22755,16450
Lewis,1977,107,43,64
Livingston,1977,484,79,405
Madison,1977,633,148,485
Monroe,1977,9202,2725,6477
Montgomery,1977,544,141,403
Nassau,1977,10882,3101,7781
New York,1977,70612,30430,40182
Niagara,1977,2080,707,1373
Oneida,1977,1793,504,1289
Onondaga,1977,5078,1589,3489
Ontario,1977,978,172,806
Orange,1977,4214,1085,3129
Orleans,1977,440,88,352
Oswego,1977,847,170,677
Otsego,1977,495,82,413
Putnam,1977,830,178,652
Queens,1977,17809,10071,7738
Rensselaer,1977,1445,388,1057
Richmond,1977,2565,1071,1494
Rockland,1977,2444,653,1791
Saratoga,1977,2258,293,1965
Schenectady,1977,1271,309,962
Schoharie,1977,302,73,229
Schuyler,1977,151,28,123
Seneca,1977,624,100,524
Steuben,1977,804,205,599
St. Lawrence,1977,1682,264,1418
Suffolk,1977,13077,3757,9320
Sullivan,1977,1855,463,1392
Tioga,1977,501,88,413
Tompkins,1977,1178,208,970
Ulster,1977,2134,591,1543
Unknown-NonNYS,1977,204,188,16
Unknown NYC county,1977,750,284,466
Warren,1977,950,199,751
Washington,1977,634,136,498
Wayne,1977,1548,251,1297
Westchester,1977,8197,2560,5637
Wyoming,1977,374,73,301
Yates,1977,201,39,162
Albany,1976,3907,1162,2745
Allegany,1976,368,98,270
Bronx,1976,26076,16943,9133
Broome,1976,2013,454,1559
Cattaraugus,1976,1163,174,989
Cayuga,1976,715,156,559
Chautauqua,1976,1478,328,1150
Chemung,1976,1058,198,860
Chenango,1976,478,126,352
Clinton,1976,1425,425,1000
Columbia,1976,792,190,602
Cortland,1976,789,100,689
Delaware,1976,455,92,363
Dutchess,1976,3044,871,2173
Erie,1976,14776,4196,10580
Essex,1976,761,187,574
Franklin,1976,764,154,610
Fulton,1976,472,108,364
Genesee,1976,549,134,415
Greene,1976,636,156,480
Hamilton,1976,83,24,59
Herkimer,1976,509,132,377
Jefferson,1976,867,298,569
Kings,1976,37011,21185,15826
Lewis,1976,153,43,110
Livingston,1976,663,114,549
Madison,1976,520,129,391
Monroe,1976,9205,2687,6518
Montgomery,1976,495,114,381
Nassau,1976,11513,3179,8334
New York,1976,56931,27271,29660
Niagara,1976,2288,804,1484
Oneida,1976,1842,497,1345
Onondaga,1976,5436,1731,3705
Ontario,1976,1024,183,841
Orange,1976,4304,1102,3202
Orleans,1976,473,108,365
Oswego,1976,850,184,666
Otsego,1976,616,97,519
Putnam,1976,1002,207,795
Queens,1976,17450,9808,7642
Rensselaer,1976,1186,384,802
Richmond,1976,2392,1013,1379
Rockland,1976,2294,694,1600
Saratoga,1976,1995,294,1701
Schenectady,1976,1230,368,862
Schoharie,1976,294,89,205
Schuyler,1976,208,31,177
Seneca,1976,654,91,563
Steuben,1976,724,180,544
St. Lawrence,1976,1982,381,1601
Suffolk,1976,12750,3860,8890
Sullivan,1976,2043,648,1395
Tioga,1976,431,64,367
Tompkins,1976,1250,207,1043
Ulster,1976,1997,492,1505
Unknown-NonNYS,1976,181,168,13
Unknown NYC county,1976,476,259,217
Warren,1976,829,153,676
Washington,1976,578,126,452
Wayne,1976,1564,239,1325
Westchester,1976,8193,2712,5481
Wyoming,1976,335,62,273
Yates,1976,234,44,190
Albany,1975,3526,1026,2500
Allegany,1975,477,107,370
Bronx,1975,25612,16107,9505
Broome,1975,1923,505,1418
Cattaraugus,1975,1176,172,1004
Cayuga,1975,645,138,507
Chautauqua,1975,1603,284,1319
Chemung,1975,950,238,712
Chenango,1975,448,113,335
Clinton,1975,1248,382,866
Columbia,1975,781,170,611
Cortland,1975,618,103,515
Delaware,1975,579,146,433
Dutchess,1975,2519,753,1766
Erie,1975,13263,4375,8888
Essex,1975,784,145,639
Franklin,1975,785,154,631
Fulton,1975,498,114,384
Genesee,1975,531,150,381
Greene,1975,580,156,424
Hamilton,1975,118,33,85
Herkimer,1975,460,144,316
Jefferson,1975,932,243,689
Kings,1975,33493,18453,15040
Lewis,1975,137,46,91
Livingston,1975,669,131,538
Madison,1975,494,128,366
Monroe,1975,8429,2796,5633
Montgomery,1975,534,139,395
Nassau,1975,12706,3311,9395
New York,1975,48517,23641,24876
Niagara,1975,2473,772,1701
Oneida,1975,1916,554,1362
Onondaga,1975,5625,1557,4068
Ontario,1975,989,177,812
Orange,1975,4255,1121,3134
Orleans,1975,435,101,334
Oswego,1975,900,173,727
Otsego,1975,565,113,452
Putnam,1975,738,177,561
Queens,1975,16585,8578,8007
Rensselaer,1975,982,347,635
Richmond,1975,2389,948,1441
Rockland,1975,2033,590,1443
Saratoga,1975,1547,299,1248
Schenectady,1975,1341,291,1050
Schoharie,1975,334,76,258
Schuyler,1975,215,35,180
Seneca,1975,547,99,448
Steuben,1975,718,220,498
St. Lawrence,1975,1649,382,1267
Suffolk,1975,12857,3318,9539
Sullivan,1975,1676,476,1200
Tioga,1975,460,76,384
Tompkins,1975,1127,178,949
Ulster,1975,1918,497,1421
Unknown-NonNYS,1975,175,165,10
Unknown NYC county,1975,327,201,126
Warren,1975,968,224,744
Washington,1975,593,137,456
Wayne,1975,1321,236,1085
Westchester,1975,8086,2626,5460
Wyoming,1975,386,77,309
Yates,1975,297,85,212
Albany,1974,3586,1069,2517
Allegany,1974,514,108,406
Bronx,1974,24615,15447,9168
Broome,1974,1861,424,1437
Cattaraugus,1974,1316,144,1172
Cayuga,1974,572,116,456
Chautauqua,1974,1881,430,1451
Chemung,1974,905,253,652
Chenango,1974,473,84,389
Clinton,1974,1044,364,680
Columbia,1974,591,146,445
Cortland,1974,419,106,313
Delaware,1974,515,125,390
Dutchess,1974,2366,790,1576
Erie,1974,12455,4107,8348
Essex,1974,579,131,448
Franklin,1974,723,144,579
Fulton,1974,366,111,255
Genesee,1974,534,113,421
Greene,1974,521,175,346
Hamilton,1974,90,24,66
Herkimer,1974,392,103,289
Jefferson,1974,1018,382,636
Kings,1974,31920,18053,13867
Lewis,1974,147,48,99
Livingston,1974,662,103,559
Madison,1974,441,114,327
Monroe,1974,8204,2351,5853
Montgomery,1974,431,140,291
Nassau,1974,13353,3420,9933
New York,1974,47999,24529,23470
Niagara,1974,2289,785,1504
Oneida,1974,1596,462,1134
Onondaga,1974,5591,1513,4078
Ontario,1974,915,170,745
Orange,1974,3443,832,2611
Orleans,1974,407,90,317
Oswego,1974,765,159,606
Otsego,1974,507,110,397
Putnam,1974,693,172,521
Queens,1974,16961,8482,8479
Rensselaer,1974,966,333,633
Richmond,1974,2601,1037,1564
Rockland,1974,1750,555,1195
Saratoga,1974,1462,217,1245
Schenectady,1974,1293,298,995
Schoharie,1974,344,76,268
Schuyler,1974,244,59,185
Seneca,1974,494,74,420
Steuben,1974,682,203,479
St. Lawrence,1974,1392,288,1104
Suffolk,1974,12753,3190,9563
Sullivan,1974,1605,435,1170
Tioga,1974,419,61,358
Tompkins,1974,1115,219,896
Ulster,1974,1691,494,1197
Unknown-NonNYS,1974,179,168,11
Unknown NYC county,1974,223,140,83
Warren,1974,837,198,639
Washington,1974,530,145,385
Wayne,1974,1119,197,922
Westchester,1974,7910,2555,5355
Wyoming,1974,343,67,276
Yates,1974,329,64,265
Albany,1973,3055,955,2100
Allegany,1973,392,85,307
Bronx,1973,20262,13138,7124
Broome,1973,1737,369,1368
Cattaraugus,1973,1257,115,1142
Cayuga,1973,648,127,521
Chautauqua,1973,1602,333,1269
Chemung,1973,858,217,641
Chenango,1973,404,66,338
Clinton,1973,606,201,405
Columbia,1973,579,178,401
Cortland,1973,421,96,325
Delaware,1973,469,110,359
Dutchess,1973,2233,613,1620
Erie,1973,11827,3435,8392
Essex,1973,453,97,356
Franklin,1973,612,109,503
Fulton,1973,280,74,206
Genesee,1973,693,163,530
Greene,1973,462,112,350
Hamilton,1973,105,23,82
Herkimer,1973,378,95,283
Jefferson,1973,1076,328,748
Kings,1973,28864,16008,12856
Lewis,1973,160,41,119
Livingston,1973,593,95,498
Madison,1973,367,85,282
Monroe,1973,7070,1725,5345
Montgomery,1973,286,81,205
Nassau,1973,12792,3643,9149
New York,1973,45074,23141,21933
Niagara,1973,1954,679,1275
Oneida,1973,1636,426,1210
Onondaga,1973,5014,1396,3618
Ontario,1973,878,118,760
Orange,1973,2688,677,2011
Orleans,1973,342,75,267
Oswego,1973,636,147,489
Otsego,1973,405,92,313
Putnam,1973,613,149,464
Queens,1973,13511,7189,6322
Rensselaer,1973,1028,300,728
Richmond,1973,2317,1018,1299
Rockland,1973,1714,557,1157
Saratoga,1973,1014,205,809
Schenectady,1973,1139,266,873
Schoharie,1973,256,59,197
Schuyler,1973,265,35,230
Seneca,1973,453,63,390
Steuben,1973,792,188,604
St. Lawrence,1973,1069,171,898
Suffolk,1973,11801,2881,8920
Sullivan,1973,1445,403,1042
Tioga,1973,321,57,264
Tompkins,1973,1065,160,905
Ulster,1973,1449,431,1018
Unknown-NonNYS,1973,171,158,13
Unknown NYC county,1973,379,232,147
Warren,1973,803,196,607
Washington,1973,445,105,340
Wayne,1973,978,178,800
Westchester,1973,6766,2347,4419
Wyoming,1973,342,63,279
Yates,1973,209,35,174
Albany,1972,2604,864,1740
Allegany,1972,394,72,322
Bronx,1972,23033,14638,8395
Broome,1972,1567,411,1156
Cattaraugus,1972,869,115,754
Cayuga,1972,589,95,494
Chautauqua,1972,1379,315,1064
Chemung,1972,663,163,500
Chenango,1972,306,46,260
Clinton,1972,716,203,513
Columbia,1972,440,146,294
Cortland,1972,349,90,259
Delaware,1972,353,97,256
Dutchess,1972,1926,575,1351
Erie,1972,11419,3373,8046
Essex,1972,420,100,320
Franklin,1972,586,86,500
Fulton,1972,233,82,151
Genesee,1972,595,155,440
Greene,1972,333,105,228
Hamilton,1972,102,14,88
Herkimer,1972,280,83,197
Jefferson,1972,1042,305,737
Kings,1972,36318,20449,15869
Lewis,1972,82,24,58
Livingston,1972,569,100,469
Madison,1972,459,84,375
Monroe,1972,7554,2030,5524
Montgomery,1972,300,88,212
Nassau,1972,11539,3588,7951
New York,1972,52946,26017,26929
Niagara,1972,1677,556,1121
Oneida,1972,1605,389,1216
Onondaga,1972,4666,1196,3470
Ontario,1972,675,130,545
Orange,1972,2347,759,1588
Orleans,1972,231,61,170
Oswego,1972,585,110,475
Otsego,1972,391,91,300
Putnam,1972,594,134,460
Queens,1972,15334,8221,7113
Rensselaer,1972,913,316,597
Richmond,1972,1971,913,1058
Rockland,1972,1627,552,1075
Saratoga,1972,921,168,753
Schenectady,1972,944,186,758
Schoharie,1972,197,63,134
Schuyler,1972,126,36,90
Seneca,1972,409,46,363
Steuben,1972,802,155,647
St. Lawrence,1972,859,156,703
Suffolk,1972,10288,2798,7490
Sullivan,1972,1154,358,796
Tioga,1972,142,35,107
Tompkins,1972,869,158,711
Ulster,1972,1213,363,850
Unknown-NonNYS,1972,161,142,19
Unknown NYC county,1972,202,132,70
Warren,1972,539,147,392
Washington,1972,327,82,245
Wayne,1972,850,167,683
Westchester,1972,6407,2231,4176
Wyoming,1972,319,88,231
Yates,1972,72,13,59
Albany,1971,1566,693,873
Allegany,1971,203,63,140
Bronx,1971,23801,15611,8190
Broome,1971,1141,347,794
Cattaraugus,1971,478,92,386
Cayuga,1971,271,73,198
Chautauqua,1971,740,280,460
Chemung,1971,389,164,225
Chenango,1971,221,51,170
Clinton,1971,366,108,258
Columbia,1971,209,94,115
Cortland,1971,193,26,167
Delaware,1971,190,51,139
Dutchess,1971,1621,518,1103
Erie,1971,7658,2891,4767
Essex,1971,266,100,166
Franklin,1971,259,113,146
Fulton,1971,127,81,46
Genesee,1971,303,83,220
Greene,1971,188,111,77
Hamilton,1971,51,9,42
Herkimer,1971,251,75,176
Jefferson,1971,451,181,270
Kings,1971,34486,22324,12162
Lewis,1971,46,29,17
Livingston,1971,325,88,237
Madison,1971,302,102,200
Monroe,1971,4430,1614,2816
Montgomery,1971,144,69,75
Nassau,1971,9202,3352,5850
New York,1971,52111,27720,24391
Niagara,1971,1397,679,718
Oneida,1971,1053,409,644
Onondaga,1971,2456,1056,1400
Ontario,1971,285,93,192
Orange,1971,1919,749,1170
Orleans,1971,187,73,114
Oswego,1971,305,112,193
Otsego,1971,198,92,106
Putnam,1971,582,157,425
Queens,1971,13910,8260,5650
Rensselaer,1971,581,207,374
Richmond,1971,1486,852,634
Rockland,1971,1296,559,737
Saratoga,1971,469,150,319
Schenectady,1971,473,224,249
Schoharie,1971,57,24,33
Schuyler,1971,107,25,82
Seneca,1971,299,58,241
Steuben,1971,457,126,331
St. Lawrence,1971,398,171,227
Suffolk,1971,7018,2790,4228
Sullivan,1971,689,337,352
Tioga,1971,65,23,42
Tompkins,1971,340,116,224
Ulster,1971,804,343,461
Unknown-NonNYS,1971,146,130,16
Unknown NYC county,1971,1378,766,612
Warren,1971,344,138,206
Washington,1971,159,54,105
Wayne,1971,488,179,309
Westchester,1971,5319,2392,2927
Wyoming,1971,131,30,101
Yates,1971,57,12,45
Albany,1970,1032,563,469
Allegany,1970,68,41,27
Bronx,1970,22327,14338,7989
Broome,1970,820,284,536
Cattaraugus,1970,168,78,90
Cayuga,1970,119,65,54
Chautauqua,1970,391,196,195
Chemung,1970,198,115,83
Chenango,1970,81,46,35
Clinton,1970,289,156,133
Columbia,1970,167,108,59
Cortland,1970,62,40,22
Delaware,1970,135,65,70
Dutchess,1970,1062,345,717
Erie,1970,5925,2595,3330
Essex,1970,148,84,64
Franklin,1970,90,58,32
Fulton,1970,79,57,22
Genesee,1970,117,76,41
Greene,1970,165,86,79
Hamilton,1970,22,15,7
Herkimer,1970,129,58,71
Jefferson,1970,417,152,265
Kings,1970,30108,19642,10466
Lewis,1970,29,19,10
Livingston,1970,138,59,79
Madison,1970,149,70,79
Monroe,1970,2904,1522,1382
Montgomery,1970,127,74,53
Nassau,1970,7868,2811,5057
New York,1970,48181,26462,21719
Niagara,1970,1077,496,581
Oneida,1970,536,326,210
Onondaga,1970,1491,1021,470
Ontario,1970,168,87,81
Orange,1970,1393,689,704
Orleans,1970,89,35,54
Oswego,1970,105,75,30
Otsego,1970,77,54,23
Putnam,1970,404,119,285
Queens,1970,11432,7089,4343
Rensselaer,1970,297,189,108
Richmond,1970,1223,766,457
Rockland,1970,862,385,477
Saratoga,1970,211,139,72
Schenectady,1970,300,154,146
Schoharie,1970,61,42,19
Schuyler,1970,82,27,55
Seneca,1970,170,32,138
Steuben,1970,258,95,163
St. Lawrence,1970,256,142,114
Suffolk,1970,4343,2405,1938
Sullivan,1970,538,302,236
Tioga,1970,53,35,18
Tompkins,1970,115,71,44
Ulster,1970,653,346,307
Unknown-NonNYS,1970,133,123,10
Unknown NYC county,1970,651,372,279
Warren,1970,165,79,86
Washington,1970,69,47,22
Wayne,1970,315,147,168
Westchester,1970,4173,2018,2155
Wyoming,1970,88,30,58
Yates,1970,29,11,18
